index,HHID,HLID,country
6_Congo_MICS6_613_25_2,6_Congo_MICS6_613_25,6_Congo_MICS6_613_25_2,Congo_MICS6
6_Congo_MICS6_613_26_2,6_Congo_MICS6_613_26,6_Congo_MICS6_613_26_2,Congo_MICS6
6_Congo_MICS6_613_27_2,6_Congo_MICS6_613_27,6_Congo_MICS6_613_27_2,Congo_MICS6
6_Congo_MICS6_613_28_2,6_Congo_MICS6_613_28,6_Congo_MICS6_613_28_2,Congo_MICS6
6_Congo_MICS6_613_28_3,6_Congo_MICS6_613_28,6_Congo_MICS6_613_28_3,Congo_MICS6
6_Congo_MICS6_613_29_2,6_Congo_MICS6_613_29,6_Congo_MICS6_613_29_2,Congo_MICS6
6_Congo_MICS6_613_30_1,6_Congo_MICS6_613_30,6_Congo_MICS6_613_30_1,Congo_MICS6
6_Congo_MICS6_614_1_2,6_Congo_MICS6_614_1,6_Congo_MICS6_614_1_2,Congo_MICS6
6_Congo_MICS6_614_2_2,6_Congo_MICS6_614_2,6_Congo_MICS6_614_2_2,Congo_MICS6
6_Congo_MICS6_614_3_1,6_Congo_MICS6_614_3,6_Congo_MICS6_614_3_1,Congo_MICS6
6_Congo_MICS6_614_3_2,6_Congo_MICS6_614_3,6_Congo_MICS6_614_3_2,Congo_MICS6
6_Congo_MICS6_614_4_2,6_Congo_MICS6_614_4,6_Congo_MICS6_614_4_2,Congo_MICS6
6_Congo_MICS6_614_5_2,6_Congo_MICS6_614_5,6_Congo_MICS6_614_5_2,Congo_MICS6
6_Congo_MICS6_614_6_2,6_Congo_MICS6_614_6,6_Congo_MICS6_614_6_2,Congo_MICS6
6_Congo_MICS6_614_7_2,6_Congo_MICS6_614_7,6_Congo_MICS6_614_7_2,Congo_MICS6
6_Congo_MICS6_614_7_3,6_Congo_MICS6_614_7,6_Congo_MICS6_614_7_3,Congo_MICS6
6_Congo_MICS6_614_8_2,6_Congo_MICS6_614_8,6_Congo_MICS6_614_8_2,Congo_MICS6
6_Congo_MICS6_614_9_2,6_Congo_MICS6_614_9,6_Congo_MICS6_614_9_2,Congo_MICS6
6_Congo_MICS6_614_10_1,6_Congo_MICS6_614_10,6_Congo_MICS6_614_10_1,Congo_MICS6
6_Congo_MICS6_614_10_2,6_Congo_MICS6_614_10,6_Congo_MICS6_614_10_2,Congo_MICS6
6_Congo_MICS6_614_10_3,6_Congo_MICS6_614_10,6_Congo_MICS6_614_10_3,Congo_MICS6
6_Congo_MICS6_614_10_4,6_Congo_MICS6_614_10,6_Congo_MICS6_614_10_4,Congo_MICS6
6_Congo_MICS6_614_11_1,6_Congo_MICS6_614_11,6_Congo_MICS6_614_11_1,Congo_MICS6
6_Congo_MICS6_614_12_1,6_Congo_MICS6_614_12,6_Congo_MICS6_614_12_1,Congo_MICS6
6_Congo_MICS6_614_13_1,6_Congo_MICS6_614_13,6_Congo_MICS6_614_13_1,Congo_MICS6
6_Congo_MICS6_614_13_3,6_Congo_MICS6_614_13,6_Congo_MICS6_614_13_3,Congo_MICS6
6_Congo_MICS6_614_13_4,6_Congo_MICS6_614_13,6_Congo_MICS6_614_13_4,Congo_MICS6
6_Congo_MICS6_614_13_9,6_Congo_MICS6_614_13,6_Congo_MICS6_614_13_9,Congo_MICS6
6_Congo_MICS6_614_15_1,6_Congo_MICS6_614_15,6_Congo_MICS6_614_15_1,Congo_MICS6
6_Congo_MICS6_614_15_2,6_Congo_MICS6_614_15,6_Congo_MICS6_614_15_2,Congo_MICS6
6_Congo_MICS6_614_15_3,6_Congo_MICS6_614_15,6_Congo_MICS6_614_15_3,Congo_MICS6
6_Congo_MICS6_614_16_2,6_Congo_MICS6_614_16,6_Congo_MICS6_614_16_2,Congo_MICS6
6_Congo_MICS6_614_16_4,6_Congo_MICS6_614_16,6_Congo_MICS6_614_16_4,Congo_MICS6
6_Congo_MICS6_614_18_1,6_Congo_MICS6_614_18,6_Congo_MICS6_614_18_1,Congo_MICS6
6_Congo_MICS6_614_18_4,6_Congo_MICS6_614_18,6_Congo_MICS6_614_18_4,Congo_MICS6
6_Congo_MICS6_614_18_6,6_Congo_MICS6_614_18,6_Congo_MICS6_614_18_6,Congo_MICS6
6_Congo_MICS6_614_19_2,6_Congo_MICS6_614_19,6_Congo_MICS6_614_19_2,Congo_MICS6
6_Congo_MICS6_614_20_4,6_Congo_MICS6_614_20,6_Congo_MICS6_614_20_4,Congo_MICS6
6_Congo_MICS6_614_20_5,6_Congo_MICS6_614_20,6_Congo_MICS6_614_20_5,Congo_MICS6
6_Congo_MICS6_614_21_2,6_Congo_MICS6_614_21,6_Congo_MICS6_614_21_2,Congo_MICS6
6_Congo_MICS6_614_21_3,6_Congo_MICS6_614_21,6_Congo_MICS6_614_21_3,Congo_MICS6
6_Congo_MICS6_614_21_8,6_Congo_MICS6_614_21,6_Congo_MICS6_614_21_8,Congo_MICS6
6_Congo_MICS6_614_22_2,6_Congo_MICS6_614_22,6_Congo_MICS6_614_22_2,Congo_MICS6
6_Congo_MICS6_614_22_8,6_Congo_MICS6_614_22,6_Congo_MICS6_614_22_8,Congo_MICS6
6_Congo_MICS6_614_23_2,6_Congo_MICS6_614_23,6_Congo_MICS6_614_23_2,Congo_MICS6
6_Congo_MICS6_614_24_3,6_Congo_MICS6_614_24,6_Congo_MICS6_614_24_3,Congo_MICS6
6_Congo_MICS6_614_25_2,6_Congo_MICS6_614_25,6_Congo_MICS6_614_25_2,Congo_MICS6
6_Congo_MICS6_614_25_3,6_Congo_MICS6_614_25,6_Congo_MICS6_614_25_3,Congo_MICS6
6_Congo_MICS6_614_26_2,6_Congo_MICS6_614_26,6_Congo_MICS6_614_26_2,Congo_MICS6
6_Congo_MICS6_614_27_2,6_Congo_MICS6_614_27,6_Congo_MICS6_614_27_2,Congo_MICS6
6_Congo_MICS6_614_27_3,6_Congo_MICS6_614_27,6_Congo_MICS6_614_27_3,Congo_MICS6
6_Congo_MICS6_614_27_4,6_Congo_MICS6_614_27,6_Congo_MICS6_614_27_4,Congo_MICS6
6_Congo_MICS6_614_27_18,6_Congo_MICS6_614_27,6_Congo_MICS6_614_27_18,Congo_MICS6
6_Congo_MICS6_614_27_19,6_Congo_MICS6_614_27,6_Congo_MICS6_614_27_19,Congo_MICS6
6_Congo_MICS6_614_28_2,6_Congo_MICS6_614_28,6_Congo_MICS6_614_28_2,Congo_MICS6
6_Congo_MICS6_614_28_3,6_Congo_MICS6_614_28,6_Congo_MICS6_614_28_3,Congo_MICS6
6_Congo_MICS6_614_29_2,6_Congo_MICS6_614_29,6_Congo_MICS6_614_29_2,Congo_MICS6
6_Congo_MICS6_614_30_4,6_Congo_MICS6_614_30,6_Congo_MICS6_614_30_4,Congo_MICS6
6_Congo_MICS6_615_1_1,6_Congo_MICS6_615_1,6_Congo_MICS6_615_1_1,Congo_MICS6
6_Congo_MICS6_615_2_1,6_Congo_MICS6_615_2,6_Congo_MICS6_615_2_1,Congo_MICS6
6_Congo_MICS6_615_5_4,6_Congo_MICS6_615_5,6_Congo_MICS6_615_5_4,Congo_MICS6
6_Congo_MICS6_615_5_5,6_Congo_MICS6_615_5,6_Congo_MICS6_615_5_5,Congo_MICS6
6_Congo_MICS6_615_7_2,6_Congo_MICS6_615_7,6_Congo_MICS6_615_7_2,Congo_MICS6
6_Congo_MICS6_615_8_2,6_Congo_MICS6_615_8,6_Congo_MICS6_615_8_2,Congo_MICS6
6_Congo_MICS6_615_10_1,6_Congo_MICS6_615_10,6_Congo_MICS6_615_10_1,Congo_MICS6
6_Congo_MICS6_615_11_2,6_Congo_MICS6_615_11,6_Congo_MICS6_615_11_2,Congo_MICS6
6_Congo_MICS6_615_12_2,6_Congo_MICS6_615_12,6_Congo_MICS6_615_12_2,Congo_MICS6
6_Congo_MICS6_615_14_2,6_Congo_MICS6_615_14,6_Congo_MICS6_615_14_2,Congo_MICS6
6_Congo_MICS6_615_15_2,6_Congo_MICS6_615_15,6_Congo_MICS6_615_15_2,Congo_MICS6
6_Congo_MICS6_615_15_6,6_Congo_MICS6_615_15,6_Congo_MICS6_615_15_6,Congo_MICS6
6_Congo_MICS6_615_16_2,6_Congo_MICS6_615_16,6_Congo_MICS6_615_16_2,Congo_MICS6
6_Congo_MICS6_615_17_2,6_Congo_MICS6_615_17,6_Congo_MICS6_615_17_2,Congo_MICS6
6_Congo_MICS6_615_18_1,6_Congo_MICS6_615_18,6_Congo_MICS6_615_18_1,Congo_MICS6
6_Congo_MICS6_615_19_2,6_Congo_MICS6_615_19,6_Congo_MICS6_615_19_2,Congo_MICS6
6_Congo_MICS6_615_19_4,6_Congo_MICS6_615_19,6_Congo_MICS6_615_19_4,Congo_MICS6
6_Congo_MICS6_615_22_2,6_Congo_MICS6_615_22,6_Congo_MICS6_615_22_2,Congo_MICS6
6_Congo_MICS6_615_25_2,6_Congo_MICS6_615_25,6_Congo_MICS6_615_25_2,Congo_MICS6
6_Congo_MICS6_615_26_1,6_Congo_MICS6_615_26,6_Congo_MICS6_615_26_1,Congo_MICS6
6_Congo_MICS6_615_26_2,6_Congo_MICS6_615_26,6_Congo_MICS6_615_26_2,Congo_MICS6
6_Congo_MICS6_615_27_2,6_Congo_MICS6_615_27,6_Congo_MICS6_615_27_2,Congo_MICS6
6_Congo_MICS6_615_27_6,6_Congo_MICS6_615_27,6_Congo_MICS6_615_27_6,Congo_MICS6
6_Congo_MICS6_616_1_2,6_Congo_MICS6_616_1,6_Congo_MICS6_616_1_2,Congo_MICS6
6_Congo_MICS6_616_2_2,6_Congo_MICS6_616_2,6_Congo_MICS6_616_2_2,Congo_MICS6
6_Congo_MICS6_616_3_2,6_Congo_MICS6_616_3,6_Congo_MICS6_616_3_2,Congo_MICS6
6_Congo_MICS6_616_4_1,6_Congo_MICS6_616_4,6_Congo_MICS6_616_4_1,Congo_MICS6
6_Congo_MICS6_616_5_2,6_Congo_MICS6_616_5,6_Congo_MICS6_616_5_2,Congo_MICS6
6_Congo_MICS6_616_6_2,6_Congo_MICS6_616_6,6_Congo_MICS6_616_6_2,Congo_MICS6
6_Congo_MICS6_616_7_2,6_Congo_MICS6_616_7,6_Congo_MICS6_616_7_2,Congo_MICS6
6_Congo_MICS6_616_7_4,6_Congo_MICS6_616_7,6_Congo_MICS6_616_7_4,Congo_MICS6
6_Congo_MICS6_616_8_2,6_Congo_MICS6_616_8,6_Congo_MICS6_616_8_2,Congo_MICS6
6_Congo_MICS6_616_9_2,6_Congo_MICS6_616_9,6_Congo_MICS6_616_9_2,Congo_MICS6
6_Congo_MICS6_616_10_2,6_Congo_MICS6_616_10,6_Congo_MICS6_616_10_2,Congo_MICS6
6_Congo_MICS6_616_11_2,6_Congo_MICS6_616_11,6_Congo_MICS6_616_11_2,Congo_MICS6
6_Congo_MICS6_616_13_2,6_Congo_MICS6_616_13,6_Congo_MICS6_616_13_2,Congo_MICS6
6_Congo_MICS6_616_13_3,6_Congo_MICS6_616_13,6_Congo_MICS6_616_13_3,Congo_MICS6
6_Congo_MICS6_616_14_1,6_Congo_MICS6_616_14,6_Congo_MICS6_616_14_1,Congo_MICS6
6_Congo_MICS6_616_14_3,6_Congo_MICS6_616_14,6_Congo_MICS6_616_14_3,Congo_MICS6
6_Congo_MICS6_616_14_7,6_Congo_MICS6_616_14,6_Congo_MICS6_616_14_7,Congo_MICS6
6_Congo_MICS6_616_15_4,6_Congo_MICS6_616_15,6_Congo_MICS6_616_15_4,Congo_MICS6
6_Congo_MICS6_616_16_2,6_Congo_MICS6_616_16,6_Congo_MICS6_616_16_2,Congo_MICS6
6_Congo_MICS6_616_17_3,6_Congo_MICS6_616_17,6_Congo_MICS6_616_17_3,Congo_MICS6
6_Congo_MICS6_616_18_2,6_Congo_MICS6_616_18,6_Congo_MICS6_616_18_2,Congo_MICS6
6_Congo_MICS6_616_19_3,6_Congo_MICS6_616_19,6_Congo_MICS6_616_19_3,Congo_MICS6
6_Congo_MICS6_616_20_2,6_Congo_MICS6_616_20,6_Congo_MICS6_616_20_2,Congo_MICS6
6_Congo_MICS6_616_20_3,6_Congo_MICS6_616_20,6_Congo_MICS6_616_20_3,Congo_MICS6
6_Congo_MICS6_616_20_5,6_Congo_MICS6_616_20,6_Congo_MICS6_616_20_5,Congo_MICS6
6_Congo_MICS6_616_20_6,6_Congo_MICS6_616_20,6_Congo_MICS6_616_20_6,Congo_MICS6
6_Congo_MICS6_616_21_3,6_Congo_MICS6_616_21,6_Congo_MICS6_616_21_3,Congo_MICS6
6_Congo_MICS6_616_22_2,6_Congo_MICS6_616_22,6_Congo_MICS6_616_22_2,Congo_MICS6
6_Congo_MICS6_616_24_2,6_Congo_MICS6_616_24,6_Congo_MICS6_616_24_2,Congo_MICS6
6_Congo_MICS6_616_26_1,6_Congo_MICS6_616_26,6_Congo_MICS6_616_26_1,Congo_MICS6
6_Congo_MICS6_616_27_3,6_Congo_MICS6_616_27,6_Congo_MICS6_616_27_3,Congo_MICS6
6_Congo_MICS6_616_28_2,6_Congo_MICS6_616_28,6_Congo_MICS6_616_28_2,Congo_MICS6
6_Congo_MICS6_616_29_1,6_Congo_MICS6_616_29,6_Congo_MICS6_616_29_1,Congo_MICS6
6_Congo_MICS6_616_30_2,6_Congo_MICS6_616_30,6_Congo_MICS6_616_30_2,Congo_MICS6
6_Congo_MICS6_617_2_2,6_Congo_MICS6_617_2,6_Congo_MICS6_617_2_2,Congo_MICS6
6_Congo_MICS6_617_3_1,6_Congo_MICS6_617_3,6_Congo_MICS6_617_3_1,Congo_MICS6
6_Congo_MICS6_617_3_3,6_Congo_MICS6_617_3,6_Congo_MICS6_617_3_3,Congo_MICS6
6_Congo_MICS6_617_4_2,6_Congo_MICS6_617_4,6_Congo_MICS6_617_4_2,Congo_MICS6
6_Congo_MICS6_617_5_2,6_Congo_MICS6_617_5,6_Congo_MICS6_617_5_2,Congo_MICS6
6_Congo_MICS6_617_6_2,6_Congo_MICS6_617_6,6_Congo_MICS6_617_6_2,Congo_MICS6
6_Congo_MICS6_617_6_3,6_Congo_MICS6_617_6,6_Congo_MICS6_617_6_3,Congo_MICS6
6_Congo_MICS6_617_8_2,6_Congo_MICS6_617_8,6_Congo_MICS6_617_8_2,Congo_MICS6
6_Congo_MICS6_617_8_4,6_Congo_MICS6_617_8,6_Congo_MICS6_617_8_4,Congo_MICS6
6_Congo_MICS6_617_9_2,6_Congo_MICS6_617_9,6_Congo_MICS6_617_9_2,Congo_MICS6
6_Congo_MICS6_617_10_1,6_Congo_MICS6_617_10,6_Congo_MICS6_617_10_1,Congo_MICS6
6_Congo_MICS6_617_11_1,6_Congo_MICS6_617_11,6_Congo_MICS6_617_11_1,Congo_MICS6
6_Congo_MICS6_617_12_2,6_Congo_MICS6_617_12,6_Congo_MICS6_617_12_2,Congo_MICS6
6_Congo_MICS6_617_13_2,6_Congo_MICS6_617_13,6_Congo_MICS6_617_13_2,Congo_MICS6
6_Congo_MICS6_617_15_2,6_Congo_MICS6_617_15,6_Congo_MICS6_617_15_2,Congo_MICS6
6_Congo_MICS6_617_18_3,6_Congo_MICS6_617_18,6_Congo_MICS6_617_18_3,Congo_MICS6
6_Congo_MICS6_617_18_5,6_Congo_MICS6_617_18,6_Congo_MICS6_617_18_5,Congo_MICS6
6_Congo_MICS6_617_19_2,6_Congo_MICS6_617_19,6_Congo_MICS6_617_19_2,Congo_MICS6
6_Congo_MICS6_617_20_2,6_Congo_MICS6_617_20,6_Congo_MICS6_617_20_2,Congo_MICS6
6_Congo_MICS6_617_21_3,6_Congo_MICS6_617_21,6_Congo_MICS6_617_21_3,Congo_MICS6
6_Congo_MICS6_617_22_2,6_Congo_MICS6_617_22,6_Congo_MICS6_617_22_2,Congo_MICS6
6_Congo_MICS6_617_22_3,6_Congo_MICS6_617_22,6_Congo_MICS6_617_22_3,Congo_MICS6
6_Congo_MICS6_617_22_4,6_Congo_MICS6_617_22,6_Congo_MICS6_617_22_4,Congo_MICS6
6_Congo_MICS6_617_23_3,6_Congo_MICS6_617_23,6_Congo_MICS6_617_23_3,Congo_MICS6
6_Congo_MICS6_617_24_2,6_Congo_MICS6_617_24,6_Congo_MICS6_617_24_2,Congo_MICS6
6_Congo_MICS6_617_25_3,6_Congo_MICS6_617_25,6_Congo_MICS6_617_25_3,Congo_MICS6
6_Congo_MICS6_617_26_2,6_Congo_MICS6_617_26,6_Congo_MICS6_617_26_2,Congo_MICS6
6_Congo_MICS6_617_27_2,6_Congo_MICS6_617_27,6_Congo_MICS6_617_27_2,Congo_MICS6
6_Congo_MICS6_617_28_2,6_Congo_MICS6_617_28,6_Congo_MICS6_617_28_2,Congo_MICS6
6_Congo_MICS6_617_29_6,6_Congo_MICS6_617_29,6_Congo_MICS6_617_29_6,Congo_MICS6
6_Congo_MICS6_617_29_7,6_Congo_MICS6_617_29,6_Congo_MICS6_617_29_7,Congo_MICS6
6_Congo_MICS6_617_29_11,6_Congo_MICS6_617_29,6_Congo_MICS6_617_29_11,Congo_MICS6
6_Congo_MICS6_617_30_2,6_Congo_MICS6_617_30,6_Congo_MICS6_617_30_2,Congo_MICS6
6_Congo_MICS6_617_30_4,6_Congo_MICS6_617_30,6_Congo_MICS6_617_30_4,Congo_MICS6
6_Congo_MICS6_618_1_2,6_Congo_MICS6_618_1,6_Congo_MICS6_618_1_2,Congo_MICS6
6_Congo_MICS6_618_2_2,6_Congo_MICS6_618_2,6_Congo_MICS6_618_2_2,Congo_MICS6
6_Congo_MICS6_618_3_2,6_Congo_MICS6_618_3,6_Congo_MICS6_618_3_2,Congo_MICS6
6_Congo_MICS6_618_5_2,6_Congo_MICS6_618_5,6_Congo_MICS6_618_5_2,Congo_MICS6
6_Congo_MICS6_618_6_1,6_Congo_MICS6_618_6,6_Congo_MICS6_618_6_1,Congo_MICS6
6_Congo_MICS6_618_7_2,6_Congo_MICS6_618_7,6_Congo_MICS6_618_7_2,Congo_MICS6
6_Congo_MICS6_618_8_1,6_Congo_MICS6_618_8,6_Congo_MICS6_618_8_1,Congo_MICS6
6_Congo_MICS6_618_9_2,6_Congo_MICS6_618_9,6_Congo_MICS6_618_9_2,Congo_MICS6
6_Congo_MICS6_618_10_2,6_Congo_MICS6_618_10,6_Congo_MICS6_618_10_2,Congo_MICS6
6_Congo_MICS6_618_11_2,6_Congo_MICS6_618_11,6_Congo_MICS6_618_11_2,Congo_MICS6
6_Congo_MICS6_618_12_2,6_Congo_MICS6_618_12,6_Congo_MICS6_618_12_2,Congo_MICS6
6_Congo_MICS6_618_14_6,6_Congo_MICS6_618_14,6_Congo_MICS6_618_14_6,Congo_MICS6
6_Congo_MICS6_618_16_6,6_Congo_MICS6_618_16,6_Congo_MICS6_618_16_6,Congo_MICS6
6_Congo_MICS6_618_16_7,6_Congo_MICS6_618_16,6_Congo_MICS6_618_16_7,Congo_MICS6
6_Congo_MICS6_618_18_2,6_Congo_MICS6_618_18,6_Congo_MICS6_618_18_2,Congo_MICS6
6_Congo_MICS6_618_19_2,6_Congo_MICS6_618_19,6_Congo_MICS6_618_19_2,Congo_MICS6
6_Congo_MICS6_618_19_6,6_Congo_MICS6_618_19,6_Congo_MICS6_618_19_6,Congo_MICS6
6_Congo_MICS6_618_19_8,6_Congo_MICS6_618_19,6_Congo_MICS6_618_19_8,Congo_MICS6
6_Congo_MICS6_618_20_2,6_Congo_MICS6_618_20,6_Congo_MICS6_618_20_2,Congo_MICS6
6_Congo_MICS6_618_21_2,6_Congo_MICS6_618_21,6_Congo_MICS6_618_21_2,Congo_MICS6
6_Congo_MICS6_618_22_1,6_Congo_MICS6_618_22,6_Congo_MICS6_618_22_1,Congo_MICS6
6_Congo_MICS6_618_23_1,6_Congo_MICS6_618_23,6_Congo_MICS6_618_23_1,Congo_MICS6
6_Congo_MICS6_618_25_1,6_Congo_MICS6_618_25,6_Congo_MICS6_618_25_1,Congo_MICS6
6_Congo_MICS6_618_26_2,6_Congo_MICS6_618_26,6_Congo_MICS6_618_26_2,Congo_MICS6
6_Congo_MICS6_618_27_1,6_Congo_MICS6_618_27,6_Congo_MICS6_618_27_1,Congo_MICS6
6_Congo_MICS6_618_28_1,6_Congo_MICS6_618_28,6_Congo_MICS6_618_28_1,Congo_MICS6
6_Congo_MICS6_618_29_1,6_Congo_MICS6_618_29,6_Congo_MICS6_618_29_1,Congo_MICS6
6_Congo_MICS6_618_30_2,6_Congo_MICS6_618_30,6_Congo_MICS6_618_30_2,Congo_MICS6
6_Congo_MICS6_619_1_1,6_Congo_MICS6_619_1,6_Congo_MICS6_619_1_1,Congo_MICS6
6_Congo_MICS6_619_1_2,6_Congo_MICS6_619_1,6_Congo_MICS6_619_1_2,Congo_MICS6
6_Congo_MICS6_619_3_1,6_Congo_MICS6_619_3,6_Congo_MICS6_619_3_1,Congo_MICS6
6_Congo_MICS6_619_4_1,6_Congo_MICS6_619_4,6_Congo_MICS6_619_4_1,Congo_MICS6
6_Congo_MICS6_619_6_1,6_Congo_MICS6_619_6,6_Congo_MICS6_619_6_1,Congo_MICS6
6_Congo_MICS6_619_7_2,6_Congo_MICS6_619_7,6_Congo_MICS6_619_7_2,Congo_MICS6
6_Congo_MICS6_619_8_1,6_Congo_MICS6_619_8,6_Congo_MICS6_619_8_1,Congo_MICS6
6_Congo_MICS6_619_9_2,6_Congo_MICS6_619_9,6_Congo_MICS6_619_9_2,Congo_MICS6
6_Congo_MICS6_619_10_1,6_Congo_MICS6_619_10,6_Congo_MICS6_619_10_1,Congo_MICS6
6_Congo_MICS6_619_11_2,6_Congo_MICS6_619_11,6_Congo_MICS6_619_11_2,Congo_MICS6
6_Congo_MICS6_619_12_2,6_Congo_MICS6_619_12,6_Congo_MICS6_619_12_2,Congo_MICS6
6_Congo_MICS6_619_13_1,6_Congo_MICS6_619_13,6_Congo_MICS6_619_13_1,Congo_MICS6
6_Congo_MICS6_619_16_1,6_Congo_MICS6_619_16,6_Congo_MICS6_619_16_1,Congo_MICS6
6_Congo_MICS6_619_18_1,6_Congo_MICS6_619_18,6_Congo_MICS6_619_18_1,Congo_MICS6
6_Congo_MICS6_619_19_1,6_Congo_MICS6_619_19,6_Congo_MICS6_619_19_1,Congo_MICS6
6_Congo_MICS6_619_22_1,6_Congo_MICS6_619_22,6_Congo_MICS6_619_22_1,Congo_MICS6
6_Congo_MICS6_619_23_2,6_Congo_MICS6_619_23,6_Congo_MICS6_619_23_2,Congo_MICS6
6_Congo_MICS6_619_24_2,6_Congo_MICS6_619_24,6_Congo_MICS6_619_24_2,Congo_MICS6
6_Congo_MICS6_619_26_1,6_Congo_MICS6_619_26,6_Congo_MICS6_619_26_1,Congo_MICS6
6_Congo_MICS6_619_28_2,6_Congo_MICS6_619_28,6_Congo_MICS6_619_28_2,Congo_MICS6
6_Congo_MICS6_619_29_1,6_Congo_MICS6_619_29,6_Congo_MICS6_619_29_1,Congo_MICS6
6_Congo_MICS6_620_1_1,6_Congo_MICS6_620_1,6_Congo_MICS6_620_1_1,Congo_MICS6
6_Congo_MICS6_620_2_2,6_Congo_MICS6_620_2,6_Congo_MICS6_620_2_2,Congo_MICS6
6_Congo_MICS6_620_3_2,6_Congo_MICS6_620_3,6_Congo_MICS6_620_3_2,Congo_MICS6
6_Congo_MICS6_620_4_1,6_Congo_MICS6_620_4,6_Congo_MICS6_620_4_1,Congo_MICS6
6_Congo_MICS6_620_5_1,6_Congo_MICS6_620_5,6_Congo_MICS6_620_5_1,Congo_MICS6
6_Congo_MICS6_620_6_2,6_Congo_MICS6_620_6,6_Congo_MICS6_620_6_2,Congo_MICS6
6_Congo_MICS6_620_7_2,6_Congo_MICS6_620_7,6_Congo_MICS6_620_7_2,Congo_MICS6
6_Congo_MICS6_620_8_2,6_Congo_MICS6_620_8,6_Congo_MICS6_620_8_2,Congo_MICS6
6_Congo_MICS6_620_9_2,6_Congo_MICS6_620_9,6_Congo_MICS6_620_9_2,Congo_MICS6
6_Congo_MICS6_620_10_1,6_Congo_MICS6_620_10,6_Congo_MICS6_620_10_1,Congo_MICS6
6_Congo_MICS6_620_11_2,6_Congo_MICS6_620_11,6_Congo_MICS6_620_11_2,Congo_MICS6
6_Congo_MICS6_620_12_2,6_Congo_MICS6_620_12,6_Congo_MICS6_620_12_2,Congo_MICS6
6_Congo_MICS6_620_13_2,6_Congo_MICS6_620_13,6_Congo_MICS6_620_13_2,Congo_MICS6
6_Congo_MICS6_620_14_2,6_Congo_MICS6_620_14,6_Congo_MICS6_620_14_2,Congo_MICS6
6_Congo_MICS6_620_15_2,6_Congo_MICS6_620_15,6_Congo_MICS6_620_15_2,Congo_MICS6
6_Congo_MICS6_620_17_2,6_Congo_MICS6_620_17,6_Congo_MICS6_620_17_2,Congo_MICS6
6_Congo_MICS6_620_18_2,6_Congo_MICS6_620_18,6_Congo_MICS6_620_18_2,Congo_MICS6
6_Congo_MICS6_620_19_1,6_Congo_MICS6_620_19,6_Congo_MICS6_620_19_1,Congo_MICS6
6_Congo_MICS6_620_20_2,6_Congo_MICS6_620_20,6_Congo_MICS6_620_20_2,Congo_MICS6
6_Congo_MICS6_620_21_2,6_Congo_MICS6_620_21,6_Congo_MICS6_620_21_2,Congo_MICS6
6_Congo_MICS6_620_22_2,6_Congo_MICS6_620_22,6_Congo_MICS6_620_22_2,Congo_MICS6
6_Congo_MICS6_620_23_2,6_Congo_MICS6_620_23,6_Congo_MICS6_620_23_2,Congo_MICS6
6_Congo_MICS6_620_24_2,6_Congo_MICS6_620_24,6_Congo_MICS6_620_24_2,Congo_MICS6
6_Congo_MICS6_620_26_2,6_Congo_MICS6_620_26,6_Congo_MICS6_620_26_2,Congo_MICS6
6_Congo_MICS6_620_27_2,6_Congo_MICS6_620_27,6_Congo_MICS6_620_27_2,Congo_MICS6
6_Congo_MICS6_620_28_2,6_Congo_MICS6_620_28,6_Congo_MICS6_620_28_2,Congo_MICS6
6_Congo_MICS6_620_30_2,6_Congo_MICS6_620_30,6_Congo_MICS6_620_30_2,Congo_MICS6
6_Congo_MICS6_621_1_2,6_Congo_MICS6_621_1,6_Congo_MICS6_621_1_2,Congo_MICS6
6_Congo_MICS6_621_2_1,6_Congo_MICS6_621_2,6_Congo_MICS6_621_2_1,Congo_MICS6
6_Congo_MICS6_621_3_2,6_Congo_MICS6_621_3,6_Congo_MICS6_621_3_2,Congo_MICS6
6_Congo_MICS6_621_4_3,6_Congo_MICS6_621_4,6_Congo_MICS6_621_4_3,Congo_MICS6
6_Congo_MICS6_621_4_5,6_Congo_MICS6_621_4,6_Congo_MICS6_621_4_5,Congo_MICS6
6_Congo_MICS6_621_5_2,6_Congo_MICS6_621_5,6_Congo_MICS6_621_5_2,Congo_MICS6
6_Congo_MICS6_621_6_1,6_Congo_MICS6_621_6,6_Congo_MICS6_621_6_1,Congo_MICS6
6_Congo_MICS6_621_6_2,6_Congo_MICS6_621_6,6_Congo_MICS6_621_6_2,Congo_MICS6
6_Congo_MICS6_621_6_3,6_Congo_MICS6_621_6,6_Congo_MICS6_621_6_3,Congo_MICS6
6_Congo_MICS6_621_8_2,6_Congo_MICS6_621_8,6_Congo_MICS6_621_8_2,Congo_MICS6
6_Congo_MICS6_621_9_2,6_Congo_MICS6_621_9,6_Congo_MICS6_621_9_2,Congo_MICS6
6_Congo_MICS6_621_10_2,6_Congo_MICS6_621_10,6_Congo_MICS6_621_10_2,Congo_MICS6
6_Congo_MICS6_621_11_1,6_Congo_MICS6_621_11,6_Congo_MICS6_621_11_1,Congo_MICS6
6_Congo_MICS6_621_12_2,6_Congo_MICS6_621_12,6_Congo_MICS6_621_12_2,Congo_MICS6
6_Congo_MICS6_621_13_2,6_Congo_MICS6_621_13,6_Congo_MICS6_621_13_2,Congo_MICS6
6_Congo_MICS6_621_14_3,6_Congo_MICS6_621_14,6_Congo_MICS6_621_14_3,Congo_MICS6
